metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1789309153.9528,transparent,6038.4258262316,1789186873.5238,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Comal,Asia,AS,Indonesia,ID,,False,LDP,-6.9053,109.535,False,,False,Central Java,success,Asia/Jakarta,,1789186413,1789309153.9528,7777,http,103.175.240.80:7777,False,4798.3202934265,300,652,31.512605042017,103.175.240.80
True,1789309084.9998,elite,5506.097227335,1789222286.1905,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789220307,1789309153.9296,12244,socks5,45.74.31.30:12244,True,10931.269645691,593,635,48.28990228013,45.74.31.30
True,1789309153.9288,transparent,5417.0487791197,1788760721.9472,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Istanbul,Asia,AS,Turkey,TR,,False,High Speed For Internet Services L.L.C,41.0082,28.9784,False,Enflow B.V,True,Istanbul,success,Europe/Istanbul,34122,1788758001,1789309153.9288,8080,http,193.33.157.135:8080,True,10518.469810486,1156,2954,28.126520681265,193.33.157.135
True,1789309153.8264,elite,7171.9990488437,1789216227.7906,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789215705,1789309153.8264,5427,socks5,45.74.31.50:5427,True,15125.982761383,556,827,40.202458423717,45.74.31.50
True,1789263834.4007,elite,2840.4808611745,1750612387.8181,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Chongqing,Asia,AS,China,CN,,False,Chinanet,29.5657,106.551,False,Fuhuayuan,True,Chongqing,success,Asia/Shanghai,,1789160800,1789309153.6569,9002,http,61.186.243.6:9002,False,1335.2427482605,151625,79000,65.745257452575,61.186.243.6
True,1789309153.602,elite,9272.41594341,1789091650.2409,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789090353,1789309153.602,11422,socks5,45.74.31.42:11422,True,14505.218505859,1986,1645,54.69567612228,45.74.31.42
True,1789309153.4736,elite,10277.72920021,1776088855.7624,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,True,"DigitalOcean, LLC",1.32123,103.695,False,"DigitalOcean, LLC",True,South West,success,Asia/Singapore,627753,1788786919,1789309153.4736,9050,socks4,167.71.204.247:9050,True,15303.89881134,126665,346299,26.781108075879,167.71.204.247
True,1789309153.4699,elite,1927.8977597527,1783182643.4946,AS8400 TELEKOM SRBIJA a.d.,TELEKOM-AS,Belgrade,Europe,EU,Serbia,RS,,False,TELEKOM-SRBIJA,44.8046,20.4637,False,,True,Belgrade,success,Europe/Belgrade,,1789228670,1789309153.4699,4145,socks4,185.190.154.121:4145,True,180.35936355591,101561,159955,38.835482341425,185.190.154.121
True,1789302129.8113,elite,1728.4367350988,1786067765.5639,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Alibaba.com LLC,1.35208,103.82,False,"Delta Centric LLC, Zenlayer Inc",True,North West,success,Asia/Singapore,858877,1789088622,1789309153.4102,3128,http,47.84.84.1:3128,False,3734.6429824829,59199,210,99.646518204312,47.84.84.1
True,1789309097.2016,elite,5271.8995795192,1789239654.3683,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789236378,1789309153.3922,38212,socks5,45.74.31.30:38212,True,13116.277694702,83,518,13.810316139767,45.74.31.30
True,1789309153.3672,elite,4601.2229061127,1773281062.8334,AS4766 Korea Telecom,KIXS-AS-KR,Yeongdeungpo-gu,Asia,AS,South Korea,KR,,False,Korea Telecom,37.4926,126.92,False,,False,Seoul,success,Asia/Seoul,074,1789274374,1789309153.3672,11590,http,210.121.160.91:11590,True,7327.9850482941,75,1214,5.8184639255237,210.121.160.91
True,1789309153.195,elite,4355.9796424827,1789257328.9193,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789262971,1789309153.195,34360,socks5,45.74.31.47:34360,True,4400.810956955,396,315,55.696202531646,45.74.31.47
True,1789309153.0943,elite,10287.389446473,1780860976.8578,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788722366,1789309153.0943,9050,socks4,161.97.104.161:9050,True,19668.285369873,81320,252833,24.33615738898,161.97.104.161
True,1789309153.085,transparent,6364.5513485234,1788584967.4517,AS24835 Vodafone Data,RAYA-AS,Cairo,Africa,AF,Egypt,EG,,False,Vodafone Data - Egypt,30.0507,31.2489,False,Vodafone Data,True,Cairo Governorate,success,Africa/Cairo,,1789187485,1789309153.085,1981,http,196.204.80.107:1981,False,4523.086309433,1054,3643,22.43985522674,196.204.80.107
True,1789309153.0608,elite,5973.4265749926,1787563227.0115,AS17451 BIZNET NETWORKS,BIZNET-AS-AP,North Jakarta,Asia,AS,Indonesia,ID,,False,Biznet Gamers,-6.1804,106.9038,False,,True,Jakarta,success,Asia/Jakarta,14240,1788772577,1789309153.0608,8080,http,118.99.98.125:8080,True,11592.175006866,3333,10392,24.284153005464,118.99.98.125
True,1789309153.0469,elite,4406.5801172381,1776125827.4937,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,COGETEL Co,11.5583,104.9121,False,,True,Phnom Penh,success,Asia/Phnom_Penh,,1788826805,1789309153.0469,1080,socks5,110.235.240.135:1080,True,8588.5350704193,7201,107098,6.3001426084218,110.235.240.135
True,1789309153.0414,transparent,5690.9762424598,1788403834.9078,AS18187 Ignite Telecommunications Inc,ITI-AS-AP,Magsaysay,Asia,AS,Philippines,PH,,False,Ignite Telecommunications Inc,14.3388,121.034,False,Wificity,True,Calabarzon,success,Asia/Manila,1773,1789006606,1789309153.0414,8082,http,203.82.36.163:8082,True,12832.309484482,1688,4813,25.96523611752,203.82.36.163
True,1789309079.0772,transparent,8509.1839725458,1772232908.1877,AS36992 ETISALAT MISR,ETISALAT-MISR,El Shorouk,Africa,AF,Egypt,EG,,False,Etisalat,30.1381,31.6156,False,EgyNet,True,Cairo Governorate,success,Africa/Cairo,,1789170429,1789309153.0,1976,http,84.36.35.199:1976,False,10669.320821762,23478,199600,10.524569881387,84.36.35.199
True,1789308987.4388,elite,9446.5498637009,1786329346.5301,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD-HK-AS-AP,Hong Kong,Asia,AS,Hong Kong,HK,,True,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169,False,Ucloud Information Technology (hk) Limited,True,Kowloon,success,Asia/Hong_Kong,999077,1788748441,1789309152.993,10808,socks5,165.154.20.187:10808,True,10921.887159348,100785,23428,81.138850200865,165.154.20.187
True,1789309123.1767,transparent,6024.3089642636,1789269092.6322,AS18403 FPT Telecom Company,FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,False,FPT Telecom Company,21.0184,105.8461,False,FPTDYNAMICIP,False,Hanoi,success,Asia/Bangkok,100000,1789265704,1789309152.9661,8080,http,42.113.59.249:8080,False,7152.163028717,43,205,17.338709677419,42.113.59.249
True,1789309152.9608,transparent,6771.8573085967,1738303261.2899,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,Bekasi,Asia,AS,Indonesia,ID,,False,PT. Telekomunikasi Indonesia,-6.2808,106.9835,False,Telekomunikasi Indonesia,True,West Java,success,Asia/Jakarta,17426,1788778982,1789309152.9608,8080,http,36.95.176.38:8080,False,3940.1054382324,25356,252231,9.1344335289477,36.95.176.38
True,1789309140.3948,elite,5497.7368066223,1788051337.3844,AS12605 LIWEST Kabelmedien GmbH,LIWEST-AT,Ansfelden,Europe,EU,Austria,AT,,False,LIWEST Kabelmedien GmbH,48.2134,14.2875,False,LIWEST,True,Upper Austria,success,Europe/Vienna,4052,1789259896,1789309152.8268,8080,http,90.146.196.18:8080,False,15141.563892365,2662,6542,28.922207735767,90.146.196.18
True,1789309152.8216,elite,6008.1857556388,1789243401.3033,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789241792,1789309152.8216,21179,socks5,45.74.31.42:21179,True,11022.540807724,84,471,15.135135135135,45.74.31.42
True,1789309152.7842,elite,8122.9451203903,1787357888.9777,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789170903,1789309152.7842,9595,socks5,45.74.31.30:9595,True,8711.6088867188,2699,9749,21.682197943445,45.74.31.30
True,1789309152.7487,anonymous,6665.4504197482,1788612195.717,AS152769 PT Gopal Network Solusindo,IDNIC-GOPALNET-AS-ID,Ngawi,Asia,AS,Indonesia,ID,,False,Gopalnet,-7.5171,111.4124,False,,True,East Java,success,Asia/Jakarta,63271,1789214545,1789309152.7487,8080,http,157.15.1.190:8080,False,9840.4734134674,1027,3794,21.302634308235,157.15.1.190
True,1789309085.0361,elite,7561.0643892981,1789174730.0721,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789172967,1789309152.7061,7594,socks5,45.74.31.30:7594,True,7219.9268341064,896,910,49.612403100775,45.74.31.30
True,1789308827.9256,elite,14247.551001869,1788769427.947,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1788768768,1789309152.6756,1112,socks5,185.204.170.179:1112,True,20631.001710892,3434,4695,42.243818427851,185.204.170.179
True,1789309152.6128,transparent,5135.6466715248,1788840603.9207,AS45758 Triple T Broadband Public Company Limited,TTBP-AS-AP,Bang Lamung,Asia,AS,Thailand,TH,,False,Triple T Broadband Public Company Limited,13.0513,100.9231,False,Triple T Broadband Public Company Limited,False,Chon Buri,success,Asia/Bangkok,20150,1788837812,1789309152.6128,8080,http,49.48.43.87:8080,False,5651.1604785919,956,2369,28.751879699248,49.48.43.87
True,1789308420.0704,elite,11905.924104838,1788730104.5399,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1788726995,1789309152.6015,1121,socks5,185.204.170.179:1121,True,12080.506801605,3496,5731,37.88880459521,185.204.170.179
True,1789309152.6008,transparent,11490.227718222,1787876716.2647,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1789084633,1789309152.6008,3389,http,47.239.13.202:3389,True,8857.0759296417,4569,7147,38.99795151929,47.239.13.202
True,1789309016.1081,elite,2586.0382124909,1776081854.2365,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788780342,1789309152.5834,15311,socks5,184.178.172.13:15311,True,1044.536113739,166283,65372,71.780449375148,184.178.172.13
True,1789303109.8499,elite,4772.1069461844,1789124707.7713,AS401701 cognetcloud INC,COGNETCLOUD-2,Hong Kong,Asia,AS,Hong Kong,HK,,True,Cogent Communications,22.3193,114.169,False,FOJ IP TECHNOLOGY LIMITED,False,Kowloon,success,Asia/Hong_Kong,999077,1789124724,1789309152.4703,8181,socks5,38.76.212.39:8181,True,11736.573219299,1246,1417,46.789335336087,38.76.212.39
True,1789309126.644,elite,7797.4621964463,1789204214.0281,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789202297,1789309152.4283,7722,socks5,45.74.31.30:7722,True,13132.997274399,694,780,47.08276797829,45.74.31.30
True,1789308867.6481,elite,10543.547146001,1787301280.3764,AS200350 Yandex.Cloud LLC,YandexCloud,Moscow,Europe,EU,Russia,RU,Tsentralnyy administrativnyy okrug,True,Yandex Cloud,55.734,37.5883,False,Yandex LLC,True,Moscow,success,Europe/Moscow,101194,1789113576,1789309152.3796,10009,socks5,84.201.144.65:10009,True,541.16988182068,6315,24697,20.36308525732,84.201.144.65
True,1789309152.3413,elite,7363.0585235401,1789226940.5119,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789224870,1789309152.3413,15684,socks5,45.74.31.50:15684,True,13657.389879227,411,748,35.461604831752,45.74.31.50
True,1789308888.4686,elite,6983.842606506,1789066365.7975,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789064622,1789309152.3369,6915,socks5,45.74.31.30:6915,True,13802.082300186,497,1997,19.927826784282,45.74.31.30
True,1789309152.2197,transparent,6915.5658045613,1741073171.3627,AS36866 Jamii Telecommunications Limited,JTL,Nairobi,Africa,AF,Kenya,KE,,False,Jamii Telecommunications Limited,-1.2841,36.8155,False,Faiba Business,True,Nairobi County,success,Africa/Nairobi,09831,1788778075,1789309152.2197,41890,http,197.232.158.189:41890,False,6643.1548595428,42279,319290,11.693203786829,197.232.158.189
True,1789308928.5036,elite,7396.9117877304,1789147610.0365,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789144237,1789309152.1081,40677,socks5,45.74.31.30:40677,True,12928.819656372,1304,1074,54.835996635828,45.74.31.30
True,1789309082.2152,elite,4307.043803078,1767068361.4593,AS17858 LG POWERCOMM,POWERVIS-AS-KR,Songpa-gu,Asia,AS,South Korea,KR,,False,LG POWERCOMM,37.5108,127.1048,False,Xpeed,True,Seoul,success,Asia/Seoul,055,1788713136,1789309152.0917,9050,socks5,115.136.121.54:9050,True,2912.605047226,61243,39331,60.893471473741,115.136.121.54
True,1789309119.2927,elite,9644.0484698996,1789170260.4357,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789169331,1789309151.9647,8264,socks5,45.74.31.30:8264,True,3333.765745163,830,1030,44.623655913978,45.74.31.30
True,1789308520.7299,elite,3564.3122567823,1784841196.4412,AS31898 Oracle Corporation,ORACLE-BMC-31898,Phoenix,North America,,United States,US,,True,Oracle Corporation,33.4656,-111.9956,False,Oracle Cloud Infrastructure (us-phoenix-1),True,Arizona,success,America/Phoenix,85008,1789074042,1789309151.8068,1080,socks5,144.24.47.42:1080,True,9116.8076992035,124958,42652,74.552830976672,144.24.47.42
True,1789309101.4036,elite,6470.9664588367,1789152519.9205,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789151200,1789309151.784,6261,socks5,45.74.31.30:6261,True,6928.2305240631,693,1283,35.070850202429,45.74.31.30
True,1789308918.1814,elite,4986.8782071098,1765064037.4302,AS200590 NLS Kazakhstan LLC,asnls,Almaty,Asia,AS,Kazakhstan,KZ,,False,NLS Kazakhstan LLC,43.2525,76.9115,False,NLS Kazakhstan LLC,True,Almaty,success,Asia/Almaty,050000,1789086725,1789309151.7532,80,http,82.115.60.51:80,False,5916.6021347046,108674,60802,64.123533715688,82.115.60.51
True,1789309151.7122,elite,5830.7928898755,1789257704.3796,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789256081,1789309151.7122,7525,socks5,45.74.31.30:7525,True,4334.2196941376,34,378,8.252427184466,45.74.31.30
True,1789308762.453,elite,2524.7445621223,1789231847.625,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Global Connectivity Solutions LLP,50.8933,6.05805,False,Global Connectivity Solutions LLP,True,Limburg,success,Europe/Amsterdam,6471,1789230275,1789309151.644,8080,http,153.80.240.2:8080,True,13152.292966843,1070,110,90.677966101695,153.80.240.2
True,1789309061.0041,transparent,5582.8958533673,1788760129.7264,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Istanbul,Asia,AS,Turkey,TR,,False,High Speed For Internet Services L.L.C,41.0082,28.9784,False,Enflow B.V,True,Istanbul,success,Europe/Istanbul,34122,1788757363,1789309151.6416,8080,http,193.33.157.195:8080,True,6135.2195739746,1175,2972,28.333735230287,193.33.157.195
