alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788718936.5895,elite,4733.8263636346,1783544896.5583,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1788381200,1788718936.5895,2088,http,218.93.176.70:2088,false,8483.4768772125,11708,33449,25.92732023828,218.93.176.70
true,1788718660.8249,transparent,12113.738752164,1786595436.8104,"AS62633 HostRush",SERVERDIME-SERVERCHEAP-HOSTRUSH,Jamestown,"North America",NA,"United States",US,,true,HostRush,42.0909,-79.2541,false,"Universal Layer LLC",true,"New York",success,America/New_York,14701,1788409476,1788718936.5876,3128,http,65.75.201.86:3128,false,15922.082185745,4628,13600,25.389510642967,65.75.201.86
true,1788718936.5715,elite,2659.463969486,1776079723.257,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1788175571,1788718936.5715,4145,socks5,174.77.111.196:4145,true,4005.7096481323,129635,68098,65.560629738081,174.77.111.196
true,1788718936.5545,elite,11182.376518386,1784748314.2554,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1788377439,1788718936.5545,8888,socks4,152.228.134.176:8888,true,9179.9681186676,44314,110070,28.703751684112,152.228.134.176
true,1788718286.6701,elite,4061.821313694,1787760345.9666,"AS62005 BlueVPS OU",BV-EU-AS,"Los Angeles","North America",NA,"United States",US,,true,"BlueVPS OU",34.0522,-118.2436,false,"BlueVPS OU",true,California,success,America/Los_Angeles,,1788362219,1788718936.5208,43,http,45.66.249.187:43,false,1169.4362163544,12516,2257,84.722128206864,45.66.249.187
true,1788718801.0031,transparent,3196.0683005733,1788586179.0941,"AS47194 Oblcom Swiss AG",OBLCOMSW-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Oblcom Swiss AG",50.1109,8.68213,false,"Oblcomsw VPN",false,Hesse,success,Europe/Berlin,60313,1788585084,1788718936.5198,7272,http,212.65.190.199:7272,false,2553.2021522522,889,605,59.5046854083,212.65.190.199
true,1788718936.4297,transparent,12382.518890142,1779119744.2656,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,true,"Oracle Corporation",35.798,140.1803,false,"Oracle Cloud Infrastructure (ap-tokyo-1)",true,Tokyo,success,Asia/Tokyo,270-1351,1788191989,1788718936.4297,3123,http,158.101.89.163:3123,true,14841.193199158,12915,63010,17.010207441554,158.101.89.163
true,1788718939.218,elite,5696.5333428668,1788409481.6328,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788408387,1788718936.3415,9898,socks4,47.86.236.198:9898,true,9448.1766223907,7124,8257,46.31688446785,47.86.236.198
true,1788718547.3768,transparent,5990.7852313449,1787567172.5968,"AS263703 VIGINET C.A","VIGINET C.A",Turmero,"South America",SA,Venezuela,VE,,false,"Viginet C.A",10.2286,-67.4742,false,"Viginet C.A",false,Aragua,success,America/Caracas,,1788169543,1788718936.3299,999,http,190.97.238.160:999,true,6884.8552703857,10069,4827,67.595327604726,190.97.238.160
true,1788706056.8035,elite,729.73324646853,1788434532.8198,"AS63023 GTHost",AS-GLOBALTELEHOST,"Los Angeles","North America",NA,"United States",US,,true,"Ipxo LLC",34.0544,-118.244,false,"Ipxo LLC",false,California,success,America/Los_Angeles,90060,1788431588,1788718936.3069,8080,http,140.99.255.67:8080,true,306.79202079773,4826,4,99.91718426501,140.99.255.67
true,1788718237.7578,elite,6193.1832752604,1786781163.6929,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788593501,1788718936.0256,10933,http,111.119.162.248:10933,true,10760.398387909,3195,12095,20.896010464356,111.119.162.248
true,1788718935.8055,transparent,10649.599270768,1787590714.8711,"AS27715 Locaweb Serviços de Internet S/A","Locaweb Serviços de Internet S/A",Itacoatiara,"South America",SA,Brazil,BR,,true,"Locaweb Serviços de Internet S/A",-3.13504,-58.4385,false,"Locaweb Serviços de Internet S/A",false,Amazonas,success,America/Manaus,69100,1788195576,1788718935.8055,3128,http,191.252.205.35:3128,false,15904.952287674,2336,6033,27.912534352969,191.252.205.35
true,1788718935.7608,elite,7758.3347863339,1788620457.7489,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788618422,1788718935.7608,32544,http,174.138.165.204:32544,false,13985.056638718,94,524,15.210355987055,174.138.165.204
true,1788718844.0155,anonymous,5871.9090684973,1750805866.5683,"AS151512 PT Jenius Lintas Nusantara",IDNIC-JENIUSNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Jenius Lintas Nusantara",-6.1716,106.5265,false,"PT Jenius Lintas Nusantara",true,Banten,success,Asia/Jakarta,15151,1788498627,1788718935.722,8080,http,103.234.31.0:8080,false,17782.721757889,19828,387721,4.8651818554333,103.234.31.0
true,1788718901.685,elite,8103.1722084943,1786765379.5383,"AS200590 NLS Kazakhstan LLC",asnls,Almaty,Asia,AS,Kazakhstan,KZ,,false,"NLS Kazakhstan LLC",43.238,76.8829,false,"Beafort Limited",true,Almaty,success,Asia/Almaty,050000,1788578433,1788718935.6876,1080,socks4,5.180.52.198:1080,true,18512.701034546,27723,55429,33.340148162401,5.180.52.198
true,1788718928.1143,elite,3827.4045288433,1710702858.3441,"AS37649 SAGA AFRICA HOLDINGS LIMITED",Tigo,Dakar,Africa,AF,Senegal,SN,,false,"Tigo Public IP",14.6935,-17.448,false,,true,Dakar,success,Africa/Dakar,,1788206971,1788718935.6576,80,http,154.65.39.8:80,false,2590.0917053223,334954,368653,47.605268281868,154.65.39.8
true,1788718935.6079,elite,3945.8945109129,1775807830.5813,"AS327792 Computer Sales & Services",Computer-Sales-Services,"Dar es Salaam",Africa,AF,Tanzania,TZ,,false,"Computer Sales & Services, single-ip-customers",-6.82349,39.2695,false,"Computer Sales & Services",true,"Dar es Salaam Region",success,Africa/Dar_es_Salaam,,1788190359,1788718935.6079,1080,socks5,165.16.192.81:1080,true,2138.7689113617,13114,109542,10.69169058179,165.16.192.81
true,1788718849.5653,elite,3218.5277591149,1788589049.6179,"AS214195 Tres Teknoloji A.S.",TRES,Istanbul,Asia,AS,Turkey,TR,,false,"Tres Teknoloji A.S.",41.0082,28.9784,false,"Tres Teknoloji",false,Istanbul,success,Europe/Istanbul,34122,1788587371,1788718935.5252,80,http,91.228.227.23:80,false,198.93193244934,1922,260,88.084326306141,91.228.227.23
true,1788718789.5792,elite,6468.1264891248,1787820500.5357,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1788422545,1788718935.5132,1011,socks5,47.82.73.135:1011,true,4201.2622356415,11655,9909,54.048414023372,47.82.73.135
true,1788718782.6801,elite,6343.5186584303,1788362029.2017,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788359239,1788718935.5066,9898,socks5,47.243.234.202:9898,true,10620.886325836,3262,4825,40.33634227773,47.243.234.202
true,1788718932.9524,elite,4061.5354040425,1710635328.7256,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Bekasi,Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.2808,106.9835,false,"Telekomunikasi Indonesia",true,"West Java",success,Asia/Jakarta,17426,1788222860,1788718935.4515,5678,socks4,36.95.189.165:5678,true,11901.616811752,227581,1007896,18.420496698846,36.95.189.165
true,1788718935.4133,elite,9581.2767961694,1788042349.0179,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788643980,1788718935.4133,54326,http,174.138.162.35:54326,false,3875.7042884827,367,3352,9.8682441516537,174.138.162.35
true,1788718935.3965,elite,4899.8314904438,1784427948.5446,"AS16276 OVH SAS",OVH,Montreal,"North America",NA,Canada,CA,,true,"OVH SAS",45.5075,-73.5887,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,H3H,1788659655,1788718935.3965,8118,http,149.56.110.191:8118,false,4412.2686386108,2945,29205,9.1601866251944,149.56.110.191
true,1788718935.3407,transparent,5488.1445821968,1788008725.9137,"AS8151 Uninet S.A. de C.V.",UNINET,"La Paz","North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",24.1269,-110.2931,false,UNINET,true,"Baja California Sur",success,America/Mazatlan,23000,1788610970,1788718935.3407,8080,http,187.223.27.196:8080,true,493.61300468445,2607,3443,43.090909090909,187.223.27.196
true,1788718456.3653,transparent,11499.415900453,1778795326.8279,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3486,-121.9732,false,"Digital Ocean",true,California,success,America/Los_Angeles,95051,1788470306,1788718935.3293,3128,http,167.99.173.119:3128,true,17759.180784225,27320,61969,30.597274020316,167.99.173.119
true,1788718847.999,transparent,5215.7367487164,1787684296.7476,"AS62005 BlueVPS OU",BV-EU-AS,Amsterdam,Europe,EU,Netherlands,NL,,true,"BlueVPS OU",52.3675,4.9041,false,"Vplab LTD",true,"North Holland",success,Europe/Amsterdam,,1788286073,1788718935.279,8080,http,91.210.108.19:8080,false,6124.3207454681,2721,5998,31.207707305884,91.210.108.19
true,1788718935.2504,elite,9460.634914099,1788358769.9448,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788355809,1788718935.2504,31960,http,174.138.162.37:31960,false,8817.9790973663,51,1317,3.7280701754386,174.138.162.37
true,1788718935.1768,transparent,5566.9449617737,1788412943.2634,"AS29465 MTN NIGERIA Communication limited",VCG-AS,Owerri,Africa,AF,Nigeria,NG,,false,"MTN NIGERIA Communication limited",5.4799,7.0271,false,"Mtnn Asaba Region",false,"Imo State",success,Africa/Lagos,,1788410303,1788718935.1768,8080,http,102.90.0.149:8080,false,21944.70334053,549,1594,25.618292113859,102.90.0.149
true,1788718935.1151,elite,2167.8917549694,1776078030.5051,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",35.6893,139.6899,false,"Ucloud Information Technology",true,Tokyo,success,Asia/Tokyo,151-0053,1788610692,1788718935.1151,10808,socks5,101.36.104.46:10808,true,1519.2081928253,204278,13198,93.931284371609,101.36.104.46
true,1788718934.9814,elite,3736.793786703,1779705964.3421,"AS141955 PT Timor Lintas Nusantara",IDNIC-TIMORLINTAS-AS-ID,Cibungurgardu,Asia,AS,Indonesia,ID,,false,"PT Timor Lintas Nusantara",-6.4675,105.815,false,,true,Banten,success,Asia/Jakarta,,1788171588,1788718934.9814,1081,socks4,103.166.158.239:1081,true,2030.9042930603,30551,243684,11.140445238573,103.166.158.239
true,1788718656.7352,anonymous,9411.4683528585,1788046574.5017,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"North Charleston","North America",NA,"United States",US,,true,"Google LLC",32.8771,-80.013,false,"Google Cloud (us-east1)",true,"South Carolina",success,America/New_York,,1788650264,1788718934.9368,8080,http,34.148.25.49:8080,true,2474.4691848755,762,3161,19.42391027275,34.148.25.49
true,1788718784.1347,elite,8877.376916288,1750186584.3407,"AS24641 FASTER CZ spol. s r.o.",FASTER-AS,Brno,Europe,EU,Czechia,CZ,,false,"FASTER CZ spol. s r.o.",49.1953,16.6016,false,,true,"South Moravian",success,Europe/Prague,"602 00",1788207406,1788718934.9291,80,http,95.129.101.73:80,false,7185.2583885193,85809,39511,68.471911905522,95.129.101.73
true,1788718920.2162,elite,4310.5189538039,1778212620.5191,"AS262282 MARIA LUCIANA MACHADO E CIA LTDA-ME","MARIA LUCIANA MACHADO E CIA LTDA-ME",Itápolis,"South America",SA,Brazil,BR,,false,"Maria Luciana Machado E CIA Ltda-me",-21.5462,-48.834,false,"Maria Luciana Machado E CIA Ltda-me",true,"São Paulo",success,America/Sao_Paulo,14900,1788491532,1788718934.9279,1080,socks5,177.52.25.34:1080,true,7884.2513561249,71129,83039,46.137330704167,177.52.25.34
true,1788718936.113,elite,6225.0763538584,1783535812.8402,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Timeweb, LLP",52.3676,4.90414,false,"TimeWeb Ltd",true,"North Holland",success,Europe/Amsterdam,1012,1788373080,1788718934.895,8443,http,77.73.132.138:8443,false,9348.6487865448,11362,34783,24.622385957308,77.73.132.138
true,1788718934.8917,elite,10415.712405356,1788149596.7781,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788146214,1788718934.8917,50805,http,174.138.165.212:50805,false,18479.943275452,259,2930,8.1216682345563,174.138.165.212
true,1788718934.8629,elite,5634.4930150713,1762504702.5523,"AS48207 GLB Bulut Teknolojisi Limited Sirketi",GLBBULUTTEKNOLOJISI-AS,Ortenberg,Europe,EU,Germany,DE,,false,"GLB Bulut Teknolojisi Limited Sirketi",50.3597,9.0551,false,"GLB Bulut Teknolojisi Limited Sirketi",true,Hesse,success,Europe/Berlin,63683,1788516385,1788718934.8629,443,http,45.135.165.102:443,true,2596.8427658081,52574,304656,14.717129020519,45.135.165.102
true,1788718740.3769,elite,9010.0067563959,1788584770.478,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788584022,1788718934.6891,36500,http,174.138.165.211:36500,false,15956.660509109,37,643,5.4411764705882,174.138.165.211
true,1788718934.5035,elite,10702.928132481,1788712569.0528,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788711431,1788718934.5035,33798,socks5,174.138.165.202:33798,true,6871.9975948334,18,78,18.75,174.138.165.202
true,1788718929.5218,anonymous,6108.412740178,1764487605.5569,"AS141955 PT Timor Lintas Nusantara",IDNIC-TIMORLINTAS-AS-ID,Kresek,Asia,AS,Indonesia,ID,,false,"PT Timor Lintas Nusantara",-6.13139,106.38,false,,true,"West Java",success,Asia/Jakarta,,1788555697,1788718934.4518,8080,http,103.166.159.93:8080,false,7341.3307666779,22798,81835,21.788537077213,103.166.159.93
true,1788690863.95,elite,1474.2147252873,1788603687.8841,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1788600710,1788718934.4501,1084,http,167.233.169.253:1084,true,995.1319694519,2211,9,99.594594594595,167.233.169.253
true,1788718933.957,elite,2442.883411778,1786026538.5303,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Paris,Europe,EU,France,FR,,false,"Global Connectivity Solutions LLP",48.8566,2.35222,false,"Global Internet Solutions LLC",true,Île-de-France,success,Europe/Paris,75000,1788444613,1788718933.957,1082,socks5,45.95.233.88:1082,true,7329.446554184,58467,36146,61.795947702747,45.95.233.88
true,1788718933.7536,elite,4782.9048774002,1785280606.3559,"AS200740 FIRST SERVER LIMITED",FIRST-SERVER-EU-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"First Server Limited",52.3907,4.8637,false,"First Server Limited",true,"North Holland",success,Europe/Amsterdam,1014,1788301519,1788718933.7536,1081,socks4,87.239.251.202:1081,true,4186.2807273865,132068,72150,64.670107434212,87.239.251.202
true,1788614270.9901,elite,897.96704487622,1750186295.8509,"AS38136 Akari Networks",AKARI-NETWORKS-AS-AP,Tokyo,Asia,AS,Japan,JP,,false,"Akari Networks Limited",35.6893,139.6899,false,"Private Customer",true,Tokyo,success,Asia/Tokyo,151-0053,1788194008,1788718933.7103,80,http,45.146.163.31:80,false,975.00514984131,114179,4179,96.469186704743,45.146.163.31
true,1788718933.5639,elite,2364.9479805861,1786440033.2959,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"Digital Ocean",false,"New Jersey",success,America/New_York,07047,1788252568,1788718933.5639,1088,socks5,67.207.92.87:1088,true,502.29477882385,62517,22268,73.735920268915,67.207.92.87
true,1788718490.4183,elite,9631.3675476206,1787094232.9482,"AS24961 WIIT AG",MYLOC-AS,Düsseldorf,Europe,EU,Germany,DE,"Stadtbezirk IX",true,"WIIT AG",51.2673,6.81752,false,"myLoc managed IT AG",true,"North Rhine-Westphalia",success,Europe/Berlin,40472,1788302052,1788718933.4957,3128,http,85.14.247.169:3128,true,770.41935920715,9557,7673,55.467208357516,85.14.247.169
true,1788630085.2727,elite,2835.9388160823,1754167525.9775,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Haikou,Asia,AS,China,CN,,false,"China Unicom Hainan Province Network",20.0442,110.2,false,,true,Hainan,success,Asia/Shanghai,570000,1788253307,1788718933.4771,8085,http,153.0.171.163:8085,false,1268.6495780945,520898,9289,98.247976657293,153.0.171.163
true,1788718906.0441,elite,2535.6286491028,1776079568.274,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1788176423,1788718933.3372,4145,socks5,184.181.217.194:4145,true,3977.0011901855,154049,59726,72.061279382528,184.181.217.194
true,1788718933.2807,elite,10014.260284996,1788081561.2755,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788684328,1788718933.2807,52025,http,174.138.165.206:52025,false,11914.194345474,473,3274,12.623432078997,174.138.165.206
true,1788718933.2522,elite,2932.005654892,1786799047.6766,"AS24955 JSC Ufanet",UBN-AS,Ufa,Europe,EU,Russia,RU,,false,"JSC ""Ufanet""",54.7431,55.9678,false,"JSC Ufanet",true,"Bashkortostan Republic",success,Asia/Yekaterinburg,450000,1788610167,1788718933.2522,1080,socks5,89.189.132.154:1080,true,1420.4621315002,18043,29156,38.227504820017,89.189.132.154
true,1788718882.3757,elite,3758.6150444471,1788503665.8473,"AS203273 NetCrafters OU",NetCraftersOU,Stockholm,Europe,EU,Sweden,SE,,false,"NetCrafters OU",59.3293,18.0686,false,"NetCrafters OU",false,"Stockholm County",success,Europe/Stockholm,"100 04",1788503479,1788718933.1438,3128,http,91.186.218.52:3128,true,4995.3873157501,156,1069,12.734693877551,91.186.218.52
true,1788718863.9582,anonymous,13309.994133427,1785689799.9339,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1788712096,1788718933.039,3128,http,143.198.85.218:3128,false,11575.461864471,14209,18354,43.635414427418,143.198.85.218
true,1788718335.1605,elite,1876.4430113602,1788645549.9651,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",39.04372,-77.48749,false,"AWS EC2 (us-east-1)",false,Virginia,success,America/New_York,,1788643207,1788718932.8078,8080,http,54.89.241.188:8080,true,487.71524429321,1137,121,90.381558028617,54.89.241.188
true,1788718836.3587,anonymous,5481.9918592518,1710562656.9391,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1788237393,1788718932.7771,80,http,167.99.124.118:80,false,1166.8722629547,210194,575634,26.748092457892,167.99.124.118
true,1788718836.0605,transparent,5837.4244336892,1758088384.4471,"AS6147 INTEGRATEL PERÚ S.A.A.","INTEGRATEL PERU S.A.A.","Piedra Blanca","South America",SA,Peru,PE,,false,"Telefonica del Peru",-17.9714,-70.1809,false,PE-TDPERX6-LACNIC,true,Tacna,success,America/Lima,,1788335548,1788718932.7168,999,http,201.230.15.57:999,false,15438.273191452,48671,339124,12.550703335525,201.230.15.57
true,1788718932.6488,elite,7250.3324779835,1788160328.7365,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",false,Arizona,success,America/Phoenix,85001,1788157000,1788718932.6488,38227,http,174.138.165.213:38227,false,14558.94613266,365,2721,11.827608554763,174.138.165.213
true,1788718900.1923,elite,2895.0394128834,1783684576.4766,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1788522096,1788718932.6122,1082,socks5,147.45.60.246:1082,true,3658.2353115082,74466,53577,58.157025374288,147.45.60.246
true,1788718932.3417,elite,4215.5038857735,1776085061.6413,"AS23923 Agni Systems Limited",AGNI-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"Agni Systems Limited",23.7278,90.4135,false,"Agni Systems Ltd.",true,"Dhaka Division",success,Asia/Dhaka,1000,1788182745,1788718932.3417,22122,socks5,119.148.31.170:22122,true,1296.5791225433,15781,106311,12.92549880418,119.148.31.170
true,1788718932.2888,elite,6739.3016172269,1778937293.1576,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Tokyo,Asia,AS,Japan,JP,,true,"Google LLC",35.6761,139.6503,false,"Google Cloud (asia-northeast1)",true,Tokyo,success,Asia/Tokyo,,1788610468,1788718932.2888,38081,socks5,34.84.162.206:38081,true,9584.0520858765,167914,53290,75.90911556753,34.84.162.206
true,1788718932.2682,transparent,12421.001441984,1773065538.0638,"AS141916 PT Bantani Media Utama",IDNIC-BANTANI-NETWORK-AS-ID,Cimawate,Asia,AS,Indonesia,ID,,false,"PT Bantani Media Utama",-7.4202,108.182,false,"PT Bantani Media Utama",true,"West Java",success,Asia/Jakarta,,1788320635,1788718932.2682,3125,http,103.164.235.53:3125,false,10508.074760437,3489,132856,2.5589497231288,103.164.235.53
true,1788718932.1586,elite,7865.5941946824,1787984741.582,"AS215439 PLAY2GO INTERNATIONAL LIMITED",PLAY2GO-NET,Helsinki,Europe,EU,Finland,FI,,true,"Play2go International Limited",60.1719,24.9347,false,"Play2go International Limited",true,Uusimaa,success,Europe/Helsinki,00221,1788589326,1788718932.1586,3128,http,144.31.212.13:3128,false,7867.8758144379,932,3930,19.16906622789,144.31.212.13
true,1788718932.0328,transparent,12204.145939329,1779324108.9367,"AS8560 IONOS SE",IONOS-AS,Berlin,Europe,EU,Germany,DE,,true,"IONOS SE",52.52,13.405,false,"De Ber Ionos Cloud Txl",true,"State of Berlin",success,Europe/Berlin,10178,1788394332,1788718932.0328,3128,http,217.154.71.75:3128,true,14010.042905807,23936,60664,28.293144208038,217.154.71.75
true,1788718931.9814,transparent,8434.8302136541,1784423157.4488,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Bosconia,"South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",9.97106,-73.8882,false,UFINET,true,"Cesar Department",success,America/Bogota,201020,1788656002,1788718931.9814,999,http,190.60.39.196:999,false,4882.8196525574,2719,29812,8.3581814269466,190.60.39.196
true,1788718931.8823,transparent,5815.863861388,1769866038.7897,"AS18881 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A",Brasília,"South America",SA,Brazil,BR,,false,"TELEFÔNICA BRASIL S.A",-15.7798,-47.9331,false,"Global Village Telecom",true,"Federal District",success,America/Sao_Paulo,70640,1788619177,1788718931.8823,8080,http,179.185.75.94:8080,false,15990.731954575,34994,262738,11.753523302836,179.185.75.94
true,1788718719.9969,transparent,11302.396330185,1779391891.2999,"AS210976 Timeweb, LLP",TWC-EU,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Timeweb, LLP",50.1169,8.6837,false,"Timeweb, LLP",true,Hesse,success,Europe/Berlin,60313,1788464322,1788718931.8789,3128,http,64.188.57.128:3128,false,10644.800424576,30655,56676,35.102082880077,64.188.57.128
true,1788718931.8013,elite,9565.6358508177,1788135238.2878,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788131790,1788718931.8013,34289,http,174.138.162.38:34289,false,6828.5157680511,215,2877,6.9534282018111,174.138.162.38
true,1788718931.7957,transparent,5461.9204069781,1786230574.778,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5654,121.022,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1551,1788649158,1788718931.7957,8082,http,124.105.110.52:8082,false,4627.7832984924,5288,17100,23.619796319457,124.105.110.52
true,1788718931.689,elite,8211.4468424448,1788104420.8259,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788706206,1788718931.689,8768,http,174.138.165.213:8768,false,15876.355648041,448,3119,12.559573871601,174.138.165.213
true,1788718680.4369,elite,5163.8102468058,1750602910.3729,"AS14259 Gtd Internet S.A.","Gtd Internet S.A.",Santiago,"South America",SA,Chile,CL,,false,"Gtd Internet S.A.",-33.4521,-70.6536,false,"Gtd Internet S.A",true,"Santiago Metropolitan",success,America/Santiago,34033,1788185621,1788718931.6563,80,http,152.230.215.123:80,false,11862.661838531,139799,198466,41.328248562518,152.230.215.123
